t,Xi,eta,entropy,dominance,_degenerate,Oh,phi
2026-02-20,8.082031514692039,4.721057939749118,1.682991886828665,0.43336819088646666,False,1.0273232017567224,0.08899665927964431
2026-02-21,7.836909005215663,4.691097282774793,1.716404250610037,0.4027962847290094,False,0.9961651889724196,0.08632675950125498
2026-02-22,7.823778863666373,4.680144759915564,1.7416128191681512,0.40386465319838816,False,0.9944961904005364,0.08373695671621734
2026-02-23,7.598412422828206,4.659530124076817,1.7544899047053932,0.37786998959168977,False,0.9658494110419675,0.08122484801473082
2026-02-24,7.851380286556053,4.692142473263592,1.7258807054733112,0.4118910558166918,False,0.9980046625073973,0.07878810257428889
2026-02-25,7.8985152367057285,4.6910783597602315,1.7092885074295625,0.40976562867149496,False,1.003996080359998,0.07674414592586007
2026-02-26,8.188621159346615,4.728266619632915,1.6853157485326955,0.44450817809738025,False,1.0408720248244858,0.07771158353404313
2026-02-27,8.369709890008657,4.750971313940589,1.6642977418350653,0.46330078729236474,False,1.063890575822165,0.08049148209379504
2026-02-28,8.179075169098596,4.731715713048956,1.6689632444784137,0.44086758546134686,False,1.0396586148980698,0.08124942682282678
2026-03-01,8.167710857834514,4.735993870705816,1.6461581198568411,0.4383888830552943,False,1.0382140745479917,0.0818690699819813
2026-03-02,8.094116747191412,4.726186104054202,1.671687293524309,0.43614829654331927,False,1.028859379847919,0.08172174827035539
2026-03-03,8.024410229591764,4.713120557096181,1.6989959712789884,0.4274176732325924,False,1.0199988448804913,0.08087000341268404
2026-03-04,7.873535062821492,4.696159957737035,1.716808286419357,0.41448133737534976,False,1.000820800460564,0.07850956734714865
2026-03-05,7.608850776906215,4.65993495429264,1.7687303640377017,0.38639167678877756,False,0.9671762511208508,0.07615428032673419
2026-03-06,7.6153924615309645,4.67428542647436,1.7238755326223842,0.378901408153714,False,0.9680077777464725,0.07386965191693216
2026-03-07,7.686846912879962,4.685878794399269,1.7085511800954492,0.3865432889827318,False,0.9770904960712128,0.0716535623594242
2026-03-08,7.571394790821151,4.673406491039124,1.721267918024419,0.37375294675176335,False,0.9624151457626358,0.06950395548864148
2026-03-09,7.805275486409142,4.679049021327197,1.7564867648691398,0.4090235856386727,False,0.9921441890834597,0.06741883682398224
2026-03-10,7.861794515457572,4.688755866835617,1.7394417819860417,0.41124071254440514,False,0.9993284359868111,0.06539627171926277
2026-03-11,7.745226884533062,4.67309214233634,1.7633404647671758,0.40233160296508136,False,0.9845112911136601,0.06343438356768488
2026-03-12,7.818685762492204,4.696311911819656,1.7125255765740315,0.4024854973260564,False,0.9938487961166108,0.06153135206065433
2026-03-13,7.668109269024734,4.679381919919899,1.7210711531947465,0.3796475600305644,False,0.9747087166579878,0.0596854114988347
2026-03-14,7.653383075148453,4.669949888070216,1.7438340748104872,0.37948412029788187,False,0.9728368406803737,0.05789484915386966
2026-03-15,7.473292501297547,4.640975716532236,1.7767758563538245,0.36351115074125834,False,0.9499451673927365,0.05615800367925357
2026-03-16,7.217408134922711,4.621032189124165,1.7936934531195976,0.32499441460734285,False,0.9174191934385625,0.05447326356887596
2026-03-17,7.94916714829889,4.705107381103614,1.7004244456052968,0.41760075176757483,False,1.0104345462207647,0.053673829359470855
2026-03-18,8.254519430330326,4.745855982385814,1.6314925469283699,0.4451439431365687,False,1.0492484859424795,0.056003493354085096
2026-03-19,8.12971215354745,4.733074047354142,1.648529032046432,0.43205972386776487,False,1.0333839831928875,0.05699410720889354
2026-03-20,8.288395317171583,4.7555117736690065,1.6139718874097402,0.4474975731825765,False,1.0535545177203616,0.05956864541025565
2026-03-21,8.20767737973898,4.74430668037786,1.6386706198875935,0.4423272579445727,False,1.043294299138967,0.06124512997906535
2026-03-22,8.169637679542165,4.736961586013189,1.661279640503981,0.44364309080232106,False,1.0384589967117224,0.06248449581663118
2026-03-23,8.023697225016305,4.7158157541490855,1.7004728537366725,0.4301603569596873,False,1.0199082134418491,0.06220261801748017
2026-03-24,8.012635834750661,4.715847039160115,1.6953628728239654,0.42512882172843103,False,1.018502177986169,0.06181671371584928
2026-03-25,8.060810064448507,4.7237985741792805,1.6700407920089493,0.4300990731084236,False,1.024625700742222,0.061932268363751555
2026-03-26,8.1423731463365,4.727716608831191,1.6771111661459233,0.44012405404252974,False,1.0349933473268704,0.06287376809898865
2026-03-27,7.9566906603212955,4.702302442608721,1.730705075359038,0.4254111839176814,False,1.0113908748919982,0.06189882504737884
2026-03-28,8.150260668596639,4.73017396193157,1.6947307953394102,0.44561184799055725,False,1.035995946067977,0.06292153598139565
2026-03-29,8.580024899577209,4.785305031024041,1.6009327762689751,0.48066066936125174,False,1.090624137627101,0.06828382091212186
2026-03-30,9.014272316148,4.833453284251248,1.5368045041740785,0.5185941739407262,False,1.145822195879549,0.0779010819551221
2026-03-31,8.671599254629403,4.803442237939224,1.566017524085397,0.4823909215671078,False,1.10226433718089,0.08374519647093964
2026-04-01,8.332285414833184,4.764333329779211,1.596062898432566,0.4390390835546925,False,1.059133475878736,0.08596351864711033
2026-04-02,8.244034563281657,4.756877839502437,1.594495190366258,0.42936179663500357,False,1.0479157335068015,0.08721787176824113
2026-04-03,7.745435056425205,4.7146381776598645,1.6203514083075508,0.373310272809951,False,0.9845377522595197,0.0846013356151939
2026-04-04,7.929824857364149,4.7340394508370425,1.5961275318159163,0.3982807374652602,False,1.0079759089070812,0.08270136825930458
2026-04-05,7.759227430401637,4.7140219966749175,1.6261893836017103,0.3811297773772184,False,0.9862909285206536,0.08022032721152543
2026-04-06,7.744302376987525,4.707240192610536,1.6311548827977733,0.3795463002082792,False,0.984393775109175,0.07781371739517967
2026-04-07,7.779086558104503,4.709386587653389,1.6239152133802508,0.38267046919319275,False,0.9888152619903655,0.07547930587332428
2026-04-08,7.484808173625908,4.679437521173735,1.677815991930345,0.3522335331113008,False,0.9514089475506394,0.07321492669712455
2026-04-09,7.450750760993519,4.657825049421817,1.7246897204780178,0.3541123368986394,False,0.9470798416661286,0.07101847889621081
2026-04-10,7.870759826956215,4.698643533703326,1.6897158274633535,0.40641434181361796,False,1.000468034675184,0.0689253673033392
2026-04-11,7.852879334680908,4.697453999025689,1.7048178239760405,0.3998243865787424,False,0.9981952095148438,0.06685760628423902
2026-04-12,8.075907934689493,4.7092690661826975,1.7258799399098184,0.4299380121958865,False,1.0265448212464519,0.06697546379542799
2026-04-13,7.63164445515964,4.656412185065371,1.7841964482520694,0.3869850537838695,False,0.9700736011844522,0.06496619988156514
2026-04-14,7.75790211961481,4.692102015882961,1.7178433581248473,0.39036512301752097,False,0.9861224656139734,0.06301721388511819
2026-04-15,7.893374236464327,4.712001628779133,1.6782132828965644,0.4006536537778127,False,1.003342597529768,0.06139410527094608
2026-04-16,7.879260434472069,4.7165262173184574,1.6645084899215798,0.3970629992284257,False,1.0015485639102149,0.05967616722563489
2026-04-17,8.353442637408103,4.766377887517443,1.6040240826803815,0.4479103176141322,False,1.0618228127857297,0.06283170723172421
2026-04-18,8.415635941539955,4.772868014892721,1.5943660737379832,0.45455738330576556,False,1.0697283281518126,0.06652502226691749
2026-04-19,8.681979340366354,4.805723485638847,1.5298235733393681,0.48040482503826276,False,1.1035837706543192,0.0728159732512555
2026-04-20,8.634748840760512,4.798424873184455,1.564703937696658,0.486883972996113,False,1.0975802073191059,0.0784379106392463
2026-04-21,8.524087716126994,4.785362206398245,1.5742044097798504,0.4731725043242017,False,1.0835138502822839,0.08276588134265161
2026-04-22,8.606287279802329,4.798650593237266,1.5449940745649786,0.47906023997437924,False,1.0939624013408191,0.0877998970096376
2026-04-23,8.41933886491539,4.776879481412166,1.5784847836391074,0.4642319923599953,False,1.0701990141533453,0.09078182123161609
2026-04-24,8.484902341705064,4.783829167777847,1.5794537796121353,0.46415890833687606,False,1.0785329189112551,0.09434100010756802
2026-04-25,8.780612314063063,4.820852997031393,1.5004470768764815,0.4913308983467807,False,1.116121205351609,0.10080046653246968
2026-04-26,8.757699494642583,4.81277018864049,1.502326167307107,0.48811707759016254,False,1.1132087110158062,0.10683314941776009
2026-04-27,8.250721351922204,4.74685012480241,1.6250473322527554,0.4464075209195353,False,1.0487657045942922,0.10752941130277066
2026-04-28,8.220812655642495,4.742132104868393,1.6332704499567037,0.44468617666679633,False,1.044963950348892,0.10790064499159889
2026-04-29,7.969901530820005,4.71601298589318,1.6853064980154815,0.42115568232754036,False,1.0130701350822184,0.10570923644842839
2026-04-30,7.746201708695258,4.688312250130313,1.7002331889657314,0.38954233532880783,False,0.9846352029639959,0.10253795935497553
