t,Xi,eta,entropy,dominance,_degenerate,Oh,phi
2026-02-16,8.06919164852418,4.728499105595768,1.6481930458588991,0.4217501301417604,False,1.092641960028851,0.1356025479930749
2026-02-17,7.956838563552635,4.71821359458316,1.6558485823347882,0.4073350891380334,False,1.077428330172749,0.13772873796710255
2026-02-18,8.155868994771255,4.7374356348970235,1.638016906625435,0.43347043749293324,False,1.1043788612723386,0.14194718472987655
2026-02-19,8.28138001745333,4.7545306759499315,1.5990920537429343,0.440422322380419,False,1.1213741956009824,0.14739870483605885
2026-02-20,8.43974186162662,4.774262690733337,1.5792654518310978,0.4567894687397565,False,1.1428178300253715,0.1544021700930068
2026-02-21,8.110816629783196,4.743238323268688,1.6051831306671418,0.4186195294218775,False,1.0982783611815408,0.15763237388473986
2026-02-22,7.945811961101182,4.7100425885196024,1.6664823855253765,0.4038000223213248,False,1.0759352278844647,0.15897822089895483
2026-02-23,7.807379613481794,4.696742340518968,1.6924923776744873,0.39210027606998576,False,1.0571902286053974,0.15878409256041798
2026-02-24,8.62293576497831,4.781112396978639,1.6028844452974602,0.4793717521673026,False,1.1676239511763218,0.16743048587771117
2026-02-25,7.742905673990485,4.671842578016486,1.7464526220670302,0.39203848103273964,False,1.0484598706358417,0.16628436095224716
2026-02-26,8.312596133654871,4.740809470735323,1.6546334915869692,0.4511750288808732,False,1.1256011417285017,0.17134392146195987
2026-02-27,8.746161182674483,4.80198378154369,1.5485636530206544,0.4906316526542456,False,1.1843097937962013,0.18094838732179716
2026-02-28,8.012446015292172,4.710733557702632,1.6685868713382752,0.4205363231230941,False,1.0849580850363616,0.18231658250505217
2026-03-01,8.205321242174815,4.732419359780547,1.6546709159814965,0.4406425966302238,False,1.1110751454708605,0.18573309666756943
2026-03-02,8.353627182408475,4.750758493770483,1.6185199911802153,0.45369781275424936,False,1.1311571190165584,0.190653673288867
2026-03-03,8.115743836261204,4.715738382586566,1.6853317014906675,0.4313274403218224,False,1.098945549764747,0.19284970707138074
2026-03-04,8.246770841644912,4.739942354579153,1.6443514523766265,0.4408378295112972,False,1.1166877983337655,0.19639923972594056
2026-03-05,8.063129266726717,4.709321487713085,1.6999798899932093,0.4243445801967916,False,1.0918210583799437,0.19785294720455784
2026-03-06,7.711876183634723,4.690193751195878,1.7165062687204315,0.38119170581674267,False,1.0442581953457006,0.19545801441607716
2026-03-07,7.853762125249134,4.727540162054556,1.660857253933715,0.3877690411077739,False,1.0634708426713424,0.19467194139730223
2026-03-08,7.812172188248456,4.730693033579083,1.6503329432759202,0.3794256694696114,False,1.0578391868300527,0.19345891810178736
2026-03-09,8.391486436469282,4.7638032989374945,1.6299436151776858,0.45682771235103686,False,1.1362836064472783,0.19855783907451602
2026-03-10,8.280756734229854,4.745600959360555,1.6555429782283833,0.4447807513804564,False,1.1212897973821006,0.20230428769284856
2026-03-11,8.122109860241892,4.727801833386948,1.667855665729844,0.4293618159211806,False,1.0998075673276984,0.20421976444827897
2026-03-12,7.987293305490738,4.719311967371199,1.6690104851180576,0.41513951142629846,False,1.0815521792982692,0.20461734585869212
2026-03-13,7.8971809898215035,4.71124746645147,1.6696426005860214,0.4050782026721678,False,1.0693501519448132,0.20402683763851642
2026-03-14,7.804868360502015,4.690031193963117,1.7169814807495072,0.40215223925773896,False,1.0568501821053917,0.20245404707779227
2026-03-15,7.857482067158646,4.70352539154236,1.6921976286698714,0.40347123695637804,False,1.0639745566486831,0.20149839019735313
2026-03-16,7.131723704741618,4.6145564119899785,1.7998046619724204,0.3192739223918256,False,0.9657002716695049,0.19545343849143254
2026-03-17,7.100297661327776,4.610009005469397,1.8006159431076947,0.3202608407321623,False,0.9614448994875922,0.18958983533668955
2026-03-18,7.180072762002982,4.603079580429064,1.8263052364105412,0.33537795729584086,False,0.9722471738863168,0.18390214027658885
