date,fr_median,fr_mean,fr_std,or_median,or_mean,or_std,fr_or_corr,mean_overlap,n_edges
2007-12-28,2.0,2.0416666666666665,2.7458933984325675,0.5257936507936509,0.49720794252044254,0.133557591446474,0.9036851740192375,0.4119948916823917,48
2007-12-31,2.0,1.4680851063829787,2.9811540235126794,0.5,0.4862293144208039,0.15010344616522778,0.9523234833874964,0.3869091310580672,47
2008-01-02,1.0,1.3191489361702127,3.156259454445319,0.4999999999999999,0.480631543397501,0.16240283441255057,0.9591458675407978,0.3821446874638365,47
2008-01-03,1.0,1.2391304347826086,3.101085242078802,0.4722222222222222,0.47058316080055224,0.1510709377267798,0.9438033858798507,0.3790534948143644,46
2008-01-04,1.0,1.2765957446808511,3.166998227462063,0.4464285714285715,0.4765957446808512,0.14859766500285745,0.939513341058258,0.38180247648332755,47
2008-01-07,1.0,1.0,3.6143920356311714,0.44444444444444475,0.468144208037825,0.17859157269635753,0.9515412014590621,0.37075336011506227,47
2008-01-08,2.0,1.5510204081632653,4.140695122998592,0.5,0.49795108519598325,0.19170255895969293,0.9695736283543994,0.398114130767192,49
2008-01-09,2.0,1.5208333333333333,3.657125370044377,0.5,0.4871693121693122,0.1724549814285558,0.9676542856182431,0.3918928293928294,48
2008-01-10,1.0,1.9795918367346939,4.032975282508079,0.5,0.49822643343051504,0.1912169771515605,0.9731494237861349,0.4126876524835708,49
2008-01-11,2.0,1.9387755102040816,3.7165276929496267,0.5555555555555556,0.5052073210236476,0.17533035091593668,0.9554847818049144,0.41486846486846485,49
2008-01-14,3.0,2.0816326530612246,3.527366680937909,0.5555555555555556,0.5134515711046324,0.1722068315330842,0.9464534780907708,0.41736710002016125,49
2008-01-15,2.5,2.1875,3.491992327692984,0.5327380952380953,0.5044642857142857,0.1766643740462441,0.9567918297112832,0.41911618474118467,48
2008-01-16,2.0,2.021276595744681,3.348479246452085,0.5,0.48779128672745714,0.17687846614890174,0.9548515250148392,0.41056591162974143,47
